Date,Open,High,Low,Close,Volume
14/08/2019 16:00:00,4224,4244,4205,4224,95606118
15/08/2019 16:00:00,4107,4176,4078,4146,118115373
16/08/2019 16:00:00,4146,4156,4098,4107,95948159
19/08/2019 16:00:00,4029,4117,4029,4078,61878927
20/08/2019 16:00:00,4078,4098,3990,4000,105185876
21/08/2019 16:00:00,4000,4068,3941,3951,86497039
22/08/2019 16:00:00,3961,4039,3902,3971,127182826
23/08/2019 16:00:00,3932,4000,3922,3980,59693498
26/08/2019 16:00:00,3922,3971,3902,3971,66408454
27/08/2019 16:00:00,4029,4107,3980,4098,182658914
28/08/2019 16:00:00,4117,4137,4088,4088,102457295
29/08/2019 16:00:00,4117,4117,4058,4098,69728571
30/08/2019 16:00:00,4088,4166,4019,4166,111724314
02/09/2019 16:00:00,4166,4176,4107,4117,70185517
03/09/2019 16:00:00,4078,4166,4029,4049,78060689
04/09/2019 16:00:00,4078,4078,4000,4058,78604042
05/09/2019 16:00:00,4117,4127,4078,4117,79060789
06/09/2019 16:00:00,4156,4185,4146,4166,117287164
09/09/2019 16:00:00,4185,4185,4068,4068,70026648
10/09/2019 16:00:00,4078,4088,4049,4088,71019981
11/09/2019 16:00:00,4049,4156,4049,4146,117167237
12/09/2019 16:00:00,4195,4244,4166,4176,89279946
13/09/2019 16:00:00,4215,4215,4176,4205,57495774
16/09/2019 16:00:00,4185,4185,4000,4088,135933551
17/09/2019 16:00:00,4058,4146,4029,4146,109804988
18/09/2019 16:00:00,4137,4156,4107,4137,78317856
19/09/2019 16:00:00,4098,4127,4098,4117,94411867
20/09/2019 16:00:00,4098,4117,4029,4058,222944321
23/09/2019 16:00:00,4058,4098,4058,4078,87023800
24/09/2019 16:00:00,4058,4058,4010,4010,97454214
25/09/2019 16:00:00,3971,4019,3922,3980,85235146
26/09/2019 16:00:00,4010,4107,4000,4107,82124749
27/09/2019 16:00:00,4107,4107,4058,4078,59108729
30/09/2019 16:00:00,4098,4098,4010,4019,78255034
01/10/2019 16:00:00,4019,4029,3971,3971,81540596
02/10/2019 16:00:00,3951,3990,3824,3834,170506792
03/10/2019 16:00:00,3776,3795,3717,3717,182068203
04/10/2019 16:00:00,3785,3863,3766,3854,96197133
07/10/2019 16:00:00,3873,3893,3766,3805,129874811
08/10/2019 16:00:00,3863,3863,3795,3834,122792293
09/10/2019 16:00:00,3854,3893,3824,3863,120779266
10/10/2019 16:00:00,3873,3893,3785,3795,110554784
11/10/2019 16:00:00,3854,3863,3815,3824,104762956
14/10/2019 16:00:00,3854,3883,3815,3824,112528643
15/10/2019 16:00:00,3873,3873,3795,3844,131294660
16/10/2019 16:00:00,3863,3893,3844,3893,84061204
17/10/2019 16:00:00,3902,3951,3893,3951,107161891
