Date,Open,High,Low,Close,Volume
01/10/2015 16:00:00,5250,5350,5225,5275,20801400
02/10/2015 16:00:00,5200,5275,5075,5125,25709000
05/10/2015 16:00:00,5200,5375,5175,5325,48394200
06/10/2015 16:00:00,5450,5950,5450,5925,68226000
07/10/2015 16:00:00,5925,6125,5850,6125,52078100
08/10/2015 16:00:00,6200,6475,6175,6325,46952500
09/10/2015 16:00:00,6400,6875,6400,6700,65448000
12/10/2015 16:00:00,6700,6825,6525,6700,29862100
13/10/2015 16:00:00,6650,6675,6100,6125,60567400
15/10/2015 16:00:00,6300,6550,6300,6400,29430600
16/10/2015 16:00:00,6425,6550,6300,6300,22732100
19/10/2015 16:00:00,6350,6500,6325,6500,13744000
20/10/2015 16:00:00,6500,6525,6350,6350,17780900
21/10/2015 16:00:00,6350,6500,6200,6325,20643900
22/10/2015 16:00:00,6325,6325,6100,6200,28382200
23/10/2015 16:00:00,6350,6450,6225,6300,26247900
26/10/2015 16:00:00,6400,6425,6200,6300,25919900
27/10/2015 16:00:00,6200,6250,6075,6250,28567200
28/10/2015 16:00:00,6250,6250,5975,6075,43733600
29/10/2015 16:00:00,6075,6075,5775,5800,38990500
30/10/2015 16:00:00,5750,5975,5725,5900,49300200
02/11/2015 16:00:00,5825,6250,5800,6250,42795500
03/11/2015 16:00:00,6300,6450,6300,6425,40200400
04/11/2015 16:00:00,6425,6575,6400,6550,41243100
05/11/2015 16:00:00,6500,6575,6425,6500,33984700
06/11/2015 16:00:00,6500,6650,6500,6600,44206300
09/11/2015 16:00:00,6550,6550,6325,6425,49587900
10/11/2015 16:00:00,6350,6600,6325,6500,34184400
11/11/2015 16:00:00,6500,6850,6475,6775,39828900
12/11/2015 16:00:00,6775,6775,6600,6600,27539100
13/11/2015 16:00:00,6550,6650,6550,6600,19602400
16/11/2015 16:00:00,6450,6500,6350,6425,22611600
17/11/2015 16:00:00,6450,6550,6325,6325,32261400
18/11/2015 16:00:00,6375,6500,6325,6350,20938600
19/11/2015 16:00:00,6400,6425,6175,6250,31991900
20/11/2015 16:00:00,6225,6325,6175,6300,35801900
23/11/2015 16:00:00,6325,6400,6225,6250,25996900
24/11/2015 16:00:00,6200,6325,6200,6250,25291800
25/11/2015 16:00:00,6250,6300,6175,6175,31342800
26/11/2015 16:00:00,6200,6275,6175,6225,28844000
27/11/2015 16:00:00,6225,6275,6125,6225,16063200
30/11/2015 16:00:00,6175,6200,5925,5925,85049600
01/12/2015 16:00:00,6050,6375,6025,6375,51791000
02/12/2015 16:00:00,6375,6450,6275,6300,27158400
03/12/2015 16:00:00,6225,6375,6200,6300,38996200
04/12/2015 16:00:00,6200,6425,6200,6400,35627100
07/12/2015 16:00:00,6475,6600,6450,6525,43848900
08/12/2015 16:00:00,6425,6450,6175,6200,54526800
10/12/2015 16:00:00,6175,6350,6125,6225,44085800
11/12/2015 16:00:00,6325,6325,5900,5900,48862300
14/12/2015 16:00:00,5800,6150,5800,6125,34304600
15/12/2015 16:00:00,6150,6275,6075,6275,39766300
16/12/2015 16:00:00,6300,6325,6175,6275,42585200
17/12/2015 16:00:00,6350,6475,6325,6400,68657000
18/12/2015 16:00:00,6250,6300,6200,6275,35597900
21/12/2015 16:00:00,6150,6250,6125,6250,34081500
22/12/2015 16:00:00,6225,6250,6025,6075,48054700
23/12/2015 16:00:00,6125,6150,5975,6000,45090200
28/12/2015 16:00:00,5975,6075,5950,6000,30436700
29/12/2015 16:00:00,6000,6075,6000,6025,23659800
30/12/2015 16:00:00,6075,6075,6000,6000,42633200
04/01/2016 16:00:00,5950,6075,5900,5900,28767600
05/01/2016 16:00:00,6000,6200,5975,6125,54224900
06/01/2016 16:00:00,6100,6200,6050,6075,51121800
07/01/2016 16:00:00,6000,6075,5975,5975,33606500
08/01/2016 16:00:00,6000,6050,5900,6050,44221000
11/01/2016 16:00:00,5975,6000,5925,5950,22517500
12/01/2016 16:00:00,6000,6025,5925,5925,33527400
13/01/2016 16:00:00,5975,6000,5900,5900,55453200
14/01/2016 16:00:00,5850,5900,5700,5875,106709100
15/01/2016 16:00:00,5925,6025,5900,6000,45096200
18/01/2016 16:00:00,5900,5925,5850,5900,46582000
19/01/2016 16:00:00,5900,5950,5875,5925,29404700
20/01/2016 16:00:00,5900,5975,5775,5775,40416800
21/01/2016 16:00:00,5850,5900,5775,5850,30584100
22/01/2016 16:00:00,5925,5950,5850,5900,30574300
25/01/2016 16:00:00,5950,6125,5925,6125,48946800
26/01/2016 16:00:00,6075,6150,6025,6125,34222000
27/01/2016 16:00:00,6175,6200,6075,6150,42405200
28/01/2016 16:00:00,6150,6250,6100,6250,42142800
29/01/2016 16:00:00,6275,6450,6250,6450,93248100
01/02/2016 16:00:00,6500,6550,6225,6350,46908200
02/02/2016 16:00:00,6275,6325,6125,6125,38539400
03/02/2016 16:00:00,6050,6250,6050,6200,21859100
04/02/2016 16:00:00,6200,6350,6200,6325,38429800
05/02/2016 16:00:00,6375,6750,6350,6650,115340700
09/02/2016 16:00:00,6550,6850,6425,6775,31786100
10/02/2016 16:00:00,6750,6925,6725,6800,58736300
11/02/2016 16:00:00,6850,7150,6825,7125,74601500
12/02/2016 16:00:00,7100,7100,6800,6825,61372000
15/02/2016 16:00:00,6925,7000,6725,6775,37761900
16/02/2016 16:00:00,6800,6975,6800,6900,38840700
17/02/2016 16:00:00,6850,7050,6850,7000,39761800
18/02/2016 16:00:00,7050,7125,6850,7050,38708100
19/02/2016 16:00:00,7000,7025,6775,6900,43553800
22/02/2016 16:00:00,6825,6875,6725,6750,25152100
23/02/2016 16:00:00,6725,6725,6450,6525,42602100
24/02/2016 16:00:00,6400,6525,6225,6400,60482000
25/02/2016 16:00:00,6325,6550,6225,6425,42169500
26/02/2016 16:00:00,6525,6800,6500,6800,34794900
29/02/2016 16:00:00,6825,6900,6675,6800,42601200
01/03/2016 16:00:00,6825,7100,6800,7000,40094500
02/03/2016 16:00:00,7100,7125,7025,7100,42478900
03/03/2016 16:00:00,7125,7125,6825,6875,39931000
04/03/2016 16:00:00,6900,6925,6775,6900,30088100
07/03/2016 16:00:00,6850,6850,6800,6850,23020300
08/03/2016 16:00:00,6800,6825,6625,6725,47476700
10/03/2016 16:00:00,6725,6925,6575,6925,71040300
11/03/2016 16:00:00,6875,7075,6875,7050,36727300
14/03/2016 16:00:00,7050,7250,7050,7200,46753500
15/03/2016 16:00:00,7200,7200,7050,7100,24666500
16/03/2016 16:00:00,7175,7200,7050,7200,29764700
17/03/2016 16:00:00,7300,7400,7275,7325,36783100
18/03/2016 16:00:00,7450,7525,7375,7450,72816500
21/03/2016 16:00:00,7425,7525,7375,7450,37093200
22/03/2016 16:00:00,7450,7450,7350,7450,38063200
23/03/2016 16:00:00,7400,7425,7325,7400,24535300
24/03/2016 16:00:00,7350,7400,7300,7375,26111500
28/03/2016 16:00:00,7300,7350,7150,7250,26220900
29/03/2016 16:00:00,7150,7225,7025,7075,37987300
30/03/2016 16:00:00,7150,7200,7100,7100,39256100
31/03/2016 16:00:00,7150,7250,7075,7250,41751000
01/04/2016 16:00:00,7350,7375,7225,7325,42054300
04/04/2016 16:00:00,7325,7425,7325,7400,21813400
05/04/2016 16:00:00,7375,7375,7250,7275,25273500
06/04/2016 16:00:00,7250,7300,7200,7225,22416600
07/04/2016 16:00:00,7225,7300,7225,7300,30498500
08/04/2016 16:00:00,7225,7275,7200,7200,18516700
11/04/2016 16:00:00,7125,7200,6900,6975,31261500
12/04/2016 16:00:00,7000,7275,6975,7250,24135600
20/04/2016 16:00:00,7600,7675,7575,7575,20088700
21/04/2016 16:00:00,7575,7650,7425,7525,22761300
22/04/2016 16:00:00,7525,7525,7350,7350,27734400
25/04/2016 16:00:00,7450,7450,7250,7350,27530200
26/04/2016 16:00:00,7350,7350,7150,7200,26034000
27/04/2016 16:00:00,6950,6950,6700,6825,97825300
28/04/2016 16:00:00,6850,6900,6700,6725,50507400
29/04/2016 16:00:00,6700,6775,6600,6725,33714200
02/05/2016 16:00:00,6775,6775,6625,6700,17509900
03/05/2016 16:00:00,6700,6700,6575,6600,36342500
04/05/2016 16:00:00,6600,6675,6525,6650,44649100
09/05/2016 16:00:00,6650,6650,6425,6500,59713600
10/05/2016 16:00:00,6425,6550,6375,6525,46594200
11/05/2016 16:00:00,6575,6700,6550,6650,32150300
12/05/2016 16:00:00,6650,6675,6475,6525,26444000
13/05/2016 16:00:00,6500,6525,6275,6325,55281200
16/05/2016 16:00:00,6250,6325,6000,6200,48920300
17/05/2016 16:00:00,6200,6325,6150,6325,25194100
18/05/2016 16:00:00,6300,6375,6225,6250,27431800
19/05/2016 16:00:00,6175,6325,6100,6250,34656300
20/05/2016 16:00:00,6225,6400,6225,6350,32042500
23/05/2016 16:00:00,6300,6375,6275,6375,18511100
24/05/2016 16:00:00,6400,6450,6350,6375,20447700
25/05/2016 16:00:00,6475,6575,6425,6575,23941500
26/05/2016 16:00:00,6600,6650,6525,6550,16606400
27/05/2016 16:00:00,6550,6700,6550,6700,21218800
30/05/2016 16:00:00,6700,6775,6575,6750,31212200
31/05/2016 16:00:00,6750,6800,6600,6600,58869400
01/06/2016 16:00:00,6625,6725,6600,6675,24062800
02/06/2016 16:00:00,6625,6650,6500,6500,20639400
03/06/2016 16:00:00,6550,6650,6500,6600,13625600
06/06/2016 16:00:00,6550,6850,6550,6850,23510600
07/06/2016 16:00:00,6850,6900,6775,6850,28603700
08/06/2016 16:00:00,6875,6975,6875,6900,27930200
09/06/2016 16:00:00,6925,6950,6850,6875,14550700
10/06/2016 16:00:00,6850,6925,6625,6625,14704700
13/06/2016 16:00:00,6625,6700,6550,6575,14561800
14/06/2016 16:00:00,6525,6700,6525,6700,12756100
15/06/2016 16:00:00,6625,6825,6625,6725,12987100
16/06/2016 16:00:00,6750,6750,6550,6575,22245400
17/06/2016 16:00:00,6625,6650,6500,6600,32309300
20/06/2016 16:00:00,6625,6750,6550,6750,21714000
21/06/2016 16:00:00,6800,6925,6725,6750,36229900
22/06/2016 16:00:00,6800,7000,6800,6975,23881000
23/06/2016 16:00:00,6975,7000,6850,6950,17108600
24/06/2016 16:00:00,6950,7000,6500,6700,69358100
27/06/2016 16:00:00,6550,6675,6525,6625,51773700
28/06/2016 16:00:00,6600,6975,6600,6975,66578500
29/06/2016 16:00:00,7000,7200,7000,7200,48104200
30/06/2016 16:00:00,7300,7400,7300,7400,75553500
01/07/2016 16:00:00,7450,7475,7275,7400,29479500
11/07/2016 16:00:00,7425,7600,7150,7250,60681700
12/07/2016 16:00:00,7275,7350,7150,7250,47359700
13/07/2016 16:00:00,7250,7300,7175,7275,32802700
14/07/2016 16:00:00,7175,7325,7100,7100,45875000
15/07/2016 16:00:00,7050,7175,6975,7100,59396300
18/07/2016 16:00:00,7100,7325,7100,7250,48963100
19/07/2016 16:00:00,7300,7400,7250,7325,57681000
20/07/2016 16:00:00,7325,7450,7325,7450,49029600
21/07/2016 16:00:00,7450,7475,7300,7375,35910000
22/07/2016 16:00:00,7375,7400,7275,7350,17475400
25/07/2016 16:00:00,7350,7500,7325,7500,45074900
26/07/2016 16:00:00,7475,7500,7425,7450,31400400
27/07/2016 16:00:00,7500,7600,7350,7375,61240600
28/07/2016 16:00:00,7450,7500,7375,7425,35891800
29/07/2016 16:00:00,7500,7825,7475,7725,129410200
01/08/2016 16:00:00,7900,8075,7875,8000,73522100
02/08/2016 16:00:00,8000,8050,7950,7975,44125300
03/08/2016 16:00:00,7975,8000,7900,7950,41196800
04/08/2016 16:00:00,7850,7950,7650,7750,26527100
05/08/2016 16:00:00,7750,7975,7725,7925,42441700
08/08/2016 16:00:00,8000,8325,7950,8325,55130200
09/08/2016 16:00:00,8250,8250,8075,8125,70915800
10/08/2016 16:00:00,8100,8175,8025,8125,49969400
11/08/2016 16:00:00,8175,8200,8050,8125,33820500
12/08/2016 16:00:00,8200,8200,7975,7975,24908300
15/08/2016 16:00:00,8000,8000,7825,7850,28406000
16/08/2016 16:00:00,7800,7950,7800,7875,40836100
18/08/2016 16:00:00,7975,8650,7950,8300,96868200
19/08/2016 16:00:00,8425,8450,8075,8100,30975500
22/08/2016 16:00:00,8175,8400,8175,8300,43852800
23/08/2016 16:00:00,8500,8500,8050,8100,79183700
24/08/2016 16:00:00,8150,8225,8100,8200,30164200
25/08/2016 16:00:00,8300,8475,8275,8400,76786200
26/08/2016 16:00:00,8400,8425,8300,8350,27486600
29/08/2016 16:00:00,8350,8375,8050,8075,42822200
30/08/2016 16:00:00,8150,8250,8025,8075,41903400
31/08/2016 16:00:00,8050,8200,8050,8150,53231400
01/09/2016 16:00:00,8100,8125,7925,8025,23453400
02/09/2016 16:00:00,8075,8125,8025,8100,19747700
05/09/2016 16:00:00,8200,8300,8150,8275,30141400
06/09/2016 16:00:00,8300,8300,8200,8300,20643400
07/09/2016 16:00:00,8350,8400,8200,8300,29729500
08/09/2016 16:00:00,8375,8375,8250,8300,17156700
09/09/2016 16:00:00,8300,8300,8175,8225,27935400
13/09/2016 16:00:00,8050,8075,7850,7950,32884300
14/09/2016 16:00:00,7900,7925,7700,7725,39181500
15/09/2016 16:00:00,7800,8200,7775,8150,48523100
16/09/2016 16:00:00,8200,8225,7975,7975,47853400
19/09/2016 16:00:00,8100,8300,8075,8225,17504900
20/09/2016 16:00:00,8225,8300,8225,8300,15070400
21/09/2016 16:00:00,8300,8675,8250,8550,36173800
22/09/2016 16:00:00,8750,8850,8675,8775,39805500
23/09/2016 16:00:00,8800,8800,8450,8600,35593100
